event_url,partner_name,total_partner_amount,prize_title,prize_amount,description,prize_breakdown
https://ethglobal.com/events/sanfrancisco2024,Lit Protocol,10000,Best Programmable Bitcoin Application,3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Lit Protocol,10000,Runners Up,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Circle,10000,Build with USDC/EURC,1500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Circle,10000,Build with Circle's Cross-Chain Transfer Protocol,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Circle,10000,Build with Circle's Web3 Services,6000,N/A,"1st place: $2,500"
https://ethglobal.com/events/sanfrancisco2024,Hedera,10000,EVM Starter Bounty,6000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Hedera,10000,Hedera-Native Services Starter Bounty,3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Hedera,10000,Ecosystem Builder Bounty,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,The Graph,10000,Best New Subgraph,3750,N/A,"1st place: $2,500 | 2nd place: $1,250"
https://ethglobal.com/events/sanfrancisco2024,The Graph,10000,Best Use of Subgraph,3750,N/A,"1st place: $2,500 | 2nd place: $1,250"
https://ethglobal.com/events/sanfrancisco2024,The Graph,10000,Best Substream,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Ledger,10000,Best use of Ledger Technology,8750,N/A,"1st place: $5,000"
https://ethglobal.com/events/sanfrancisco2024,Ledger,10000,Best Feedback on the Ledger Developer Portal,750,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Ledger,10000,Best Clear Signing contribution and feedback,500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,ENS,10000,Most creative use case,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,ENS,10000,Best ENS experience on L2,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,ENS,10000,Best use of ENS,5000,N/A,"🥇: $2,500 | 🥈: $1,500 | 🥉: $1,000"
https://ethglobal.com/events/sanfrancisco2024,DELV,10000,Best App Built on Hyperdrive,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,DELV,10000,Best Integration of Hyperdrive,4500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,DELV,10000,Best Developer Feedback,4500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Chronicle Protocol,10000,Best Integration of Chronicle Protocol,4750,N/A,"1st place: $2,750 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Chronicle Protocol,10000,Best DeFi Application Powered by Chronicle,4750,N/A,"1st place: $2,750 | 2nd place: $2,000"
https://ethglobal.com/events/sanfrancisco2024,Chronicle Protocol,10000,Best Scribe Oracles Integration Tutorial,500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Gnosis Chain,10000,Build a commit-and-reveal consumer dApp with Shutter on Gnosis Chain,3200,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Gnosis Chain,10000,Best Build with Circles on Gnosis Chain,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Gnosis Chain,10000,Build cross-chain application with Hashi,2800,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Neon EVM,10000,Develop a EVM-based application,5000,N/A,"1st place: $3,000"
https://ethglobal.com/events/sanfrancisco2024,Neon EVM,10000,"Build a developer toolkit, SDK, or library",5000,N/A,"1st place: $3,000 | 2nd place: $2,000"
https://ethglobal.com/events/sanfrancisco2024,Rootstock,10000,Best use of Rootstock Blockchain,4500,N/A,"Winner: $4,000 | Honorable Mention: $500"
https://ethglobal.com/events/sanfrancisco2024,Rootstock,10000,Best DeFi dApp on Rootstock,5500,N/A,"Winner: $5,000 | Honorable Mention: $500"
https://ethglobal.com/events/sanfrancisco2024,NEAR Protocol,10000,Control Accounts on Any EVM through NEAR,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,NEAR Protocol,10000,User owned AI is Near,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,XMTP,10000,"Messaging Mini apps (Bot, Agents & Frames)",10000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Walrus,10000,Best Use of Walrus,10000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Essential,10000,Best DeFi Application Written in Pint,10000,N/A,"1st Place: $8,000 | Runners Up: $1,000 x 2"
https://ethglobal.com/events/sanfrancisco2024,Dynamic,8000,Best Immersive Gaming Experience,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Dynamic,8000,Best Mobile Experience - Viral Potential,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Dynamic,8000,Crypto Everywhere,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Dynamic,8000,Behind The Curtains,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Zircuit,5000,Best Project on Zircuit,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Zircuit,5000,Best Zircuit Integration,1250,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Zircuit,5000,Best DeFi Project on Zircuit,1250,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Blockless,5000,Best dApp Built on Blockless,1650,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Blockless,5000,Best Platform Enhancement,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Blockless,5000,Best Tooling for the Blockless Network,1350,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Unlimit,5000,Crypto Checkouts,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Unlimit,5000,NFT Checkouts,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Unlimit,5000,Name Extensions Wallet Identifiers,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Fhenix,5000,Best use of Fhenix Stack,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Phala Network,5000,Best use of dstack or Agent Contract,5000,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $500"
https://ethglobal.com/events/sanfrancisco2024,Alchemy,5000,Best consumer application built with Alchemy Account Kit,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,NounsDAO,5000,Public Infrastructure,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Privy,1000,Best consumer app experience,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Stackr,350,Best Innovative use-case built using Micro-Rollups,1000,N/A,N/A
https://ethglobal.com/events/singapore2024,Sign Protocol,20000,Best Overall Application,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Sign Protocol,20000,Best Consumer Application,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Sign Protocol,20000,Best Technical Integration of Schema Hooks,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Sign Protocol,20000,Most Creative Schema,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Sign Protocol,20000,Most Creative App for Community Engagement,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Airdao,20000,Multisig / DAO Infra on AirDAO,4000,N/A,"1st place: $2,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Airdao,20000,Telegram Bot Integration for AirDAO,4000,N/A,"1st place: $2,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Airdao,20000,Prediction Market on AirDAO,4000,N/A,"1st place: $2,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Airdao,20000,Soul Bound Tokens (SBTs) on AirDAO,4000,N/A,"1st place: $2,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Airdao,20000,Token Gated Communities on AirDAO,4000,N/A,"1st place: $2,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Worldcoin,20000,Best Use of World ID,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000 | 4th place: $500 x 2"
https://ethglobal.com/events/singapore2024,Worldcoin,20000,Most Creative Use Case,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Worldcoin,20000,Best Governance App,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Worldcoin,20000,Best Public Goods Use Case,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Worldcoin,20000,Pool Prize,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,1inch,20000,Integrate Fusion+ into your project,8000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/singapore2024,1inch,20000,Use the Dev Portal APIs in your dApp,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,1inch,20000,Innovate with 1inch's ERC20 Token Plugins,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Uniswap Foundation,20000,"Hooks, Hooks, and Hooks",10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000 | 4th place: $1,000"
https://ethglobal.com/events/singapore2024,Uniswap Foundation,20000,Integrations & Periphery,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Uniswap Foundation,20000,Research & Experimentation,4000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/singapore2024,Mina Protocol,20000,Best Mina application or library built using Protokit,14000,N/A,"1st place: $7,000 | 2nd place: $4,000 | 3rd place: $3,000"
https://ethglobal.com/events/singapore2024,Mina Protocol,20000,zkGaming on Mina,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Nethermind,10000,Best AI x Blockchain Data Project,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Nethermind,10000,Build Starknet.anything,5000,N/A,N/A
https://ethglobal.com/events/singapore2024,Nethermind,10000,Build MEV infrastructure product,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Gnosis Chain,10000,Build with Shutter enabled Gnosis Chain using encrypted transactions,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Gnosis Chain,10000,Build with Dappnode and Shutter Network on Gnosis Chain,2750,N/A,N/A
https://ethglobal.com/events/singapore2024,Gnosis Chain,10000,Best Build with Circles on Gnosis Chain,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Gnosis Chain,10000,Build with dApps with partner integrations on Gnosis Chain,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Gnosis Chain,10000,Build cross-chain application with Hashi,1250,N/A,N/A
https://ethglobal.com/events/singapore2024,Dynamic,10000,Most Innovative Integration,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Dynamic,10000,Best Consumer Crypto Project,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Dynamic,10000,Best Game,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Dynamic,10000,Most Novel UI,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Dynamic,10000,Best Telegram Mini App Implementation,1000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hyperlane,10000,Best Use of Hyperlane,3000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hyperlane,10000,Best Infrastructure,3000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hyperlane,10000,Most Creative use of Hyperlane,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hyperlane,10000,Best Application,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hedera,10000,EVM Starter Bounty,3000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hedera,10000,Hedera-Native Services Starter Bounty,3000,N/A,N/A
https://ethglobal.com/events/singapore2024,Hedera,10000,Ecosystem Builder Bounty,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Circle,10000,Build with USDC/EURC,1500,N/A,N/A
https://ethglobal.com/events/singapore2024,Circle,10000,Build with Circle's Cross-Chain Transfer Protocol,2500,N/A,N/A
https://ethglobal.com/events/singapore2024,Circle,10000,Build with Circle's Web3 Services,6000,N/A,"1st place: $2,500 | 2nd place: $2,000 | 3rd place: $1,500"
https://ethglobal.com/events/singapore2024,The Graph,10000,Best New Subgraph,3750,N/A,"Grand Prize: $2,500"
https://ethglobal.com/events/singapore2024,The Graph,10000,Best Use of Subgraph,3750,N/A,"Grand Prize: $2,500 | Runner-Up: $1,250"
https://ethglobal.com/events/singapore2024,The Graph,10000,Best Substream,3750,N/A,"Grand Prize: $2,500 | Runner Up: $1,250"
https://ethglobal.com/events/singapore2024,Rootstock,10000,Best DeFi dApp on Rootstock,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Rootstock,10000,Best Runes or Ordinals project on Rootstock,2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Rootstock,10000,Best use of Rootstock Blockchain,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Flow,10000,Most Killer App Potential,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Flow,10000,Best DeFi App on Flow,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,ENS,10000,Best feedback on ENS documentation,1000,N/A,N/A
https://ethglobal.com/events/singapore2024,ENS,10000,Best use of ENS,9000,N/A,"1st place: $3,500 | 2nd place: $3,000 | 3rd place: $2,500"
https://ethglobal.com/events/singapore2024,Chainlink,10000,Best use of Chainlink CCIP,6000,N/A,N/A
https://ethglobal.com/events/singapore2024,Chainlink,10000,Connect the World with Chainlink,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,NEAR Protocol,10000,Control Accounts on Any EVM through NEAR,6000,N/A,N/A
https://ethglobal.com/events/singapore2024,NEAR Protocol,10000,User owned AI is Near,4000,N/A,N/A
https://ethglobal.com/events/singapore2024,Oasis Protocol,10000,Best use of Sapphire and/or ROFL,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $1,500 | 4th place: $1,000 | 5th place: $500"
https://ethglobal.com/events/singapore2024,Ethereum Foundation,7500,Best Overall Use of MACI,7500,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,250 | 4th place: $750 | 5th place: $500"
https://ethglobal.com/events/singapore2024,Avail,5000,Build with Avail,1000,N/A,N/A
https://ethglobal.com/events/singapore2024,Avail,5000,Best use of any rollup SDK with AvailDA,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Avail,5000,Best Core Tooling project,1000,N/A,N/A
https://ethglobal.com/events/singapore2024,Pyth Network,5000,Most Innovative use of Pyth Entropy,3000,N/A,N/A
https://ethglobal.com/events/singapore2024,Pyth Network,5000,Most Innovative use of Pyth Pull Oracle (Price Feeds),2000,N/A,N/A
https://ethglobal.com/events/singapore2024,Gaia,5000,Build a Public Good Integration with web3 AI,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Ledger,5000,Best Ledger Hardware Integration,5000,N/A,"1st place: $2,500"
https://ethglobal.com/events/singapore2024,NounsDAO,5000,Expand Public Goods,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/singapore2024,Metamask,5000,Best Project Deployed on Linea and MetaMask (Optional),5000,N/A,N/A
https://ethglobal.com/events/singapore2024,Phala Network,5000,Best use of Agent Contract,5000,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $500"
https://ethglobal.com/events/singapore2024,Morph,5000,Best Consumer Applications build on Morph,5000,N/A,N/A
https://ethglobal.com/events/singapore2024,Reown,5000,Best projects building with Reown's AppKit,5000,N/A,N/A
https://ethglobal.com/events/singapore2024,Fhenix,5000,Best use of Fhenix Stack,5000,N/A,"1st place: $2,500 | 2nd place: $750 x 2 | 3rd place: $500 x 2"
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Sign Everything Pool Prize,5000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Best Technical Integration of Schema Hooks,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Best ZK Attestation Verifier With Schema Hooks,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Most Creative App for Community Engagement,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Best Use Case to Enhance Memecoin Transparency,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Sign Protocol,20000,Best Consumer Application for General Business,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Mina Protocol,20000,Best Mina application or library built using Protokit,14000,N/A,"1st place: $7,000 | 2nd place: $4,000 | 3rd place: $2,000 | 4th place: $1,000"
https://ethglobal.com/events/ethonline2024,Mina Protocol,20000,zkGaming on Mina,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/ethonline2024,Galadriel,10000,Best Multi-Agent System,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Galadriel,10000,Multi-Agent / Agent Swarm,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Galadriel,10000,AI x Creator,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Galadriel,10000,AI x Social,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Galadriel,10000,Most Unique / Team Favorite,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,SSV Network,10000,Best use of SSV Data,1,N/A,N/A
https://ethglobal.com/events/ethonline2024,SSV Network,10000,Best enhancement to SSV tooling,1,N/A,N/A
https://ethglobal.com/events/ethonline2024,SSV Network,10000,Best use of SSV for Restaking,1500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Lit Protocol,10000,Best Compute Over Private Data Application / Protocol,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Lit Protocol,10000,Best Signing Automation Application / Protocol,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Lit Protocol,10000,Best Telegram Mini Apps,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Lit Protocol,10000,Participation Trophy,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Kinto,10000,Best Kinto App Overall,5000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Kinto,10000,Kinto Smart Contract APIs,2500,N/A,"1st place: $1,500 | 2nd place: $1,000"
https://ethglobal.com/events/ethonline2024,Kinto,10000,Kinto Wallet Connector,2500,N/A,"1st place: $1,500 | 2nd place: $1,000"
https://ethglobal.com/events/ethonline2024,Rootstock,10000,Best DeFi dApp on Rootstock,4000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Rootstock,10000,Best Runes or Ordinals project on Rootstock,2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Rootstock,10000,Best use of Rootstock Blockchain,4000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Hedera,10000,Ecosystem Builder Bounty,6000,N/A,"1st place: $4,000 | 2nd place: $2,000"
https://ethglobal.com/events/ethonline2024,Hedera,10000,EVM Starter Bounty,2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Hedera,10000,Hedera-Native Services Starter Bounty,2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Chainlink,10000,Best use of Chainlink CCIP,6000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Chainlink,10000,Connect the World with Chainlink,4000,N/A,N/A
https://ethglobal.com/events/ethonline2024,XMTP,10000,"Messaging Mini apps (Bot, Agents & Frames)",7000,N/A,N/A
https://ethglobal.com/events/ethonline2024,XMTP,10000,Best use of XMTP,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Chiliz,10000,Fan Utility Projects,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/ethonline2024,Chiliz,10000,SportFi Projects,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/ethonline2024,DIMO,5000,Most Breakthrough Mobility Solution,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,DIMO,5000,Best Car Nerd Solution,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,DIMO,5000,Best Gig Economy Solution,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,DIMO,5000,Most Humanitarian Solution,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,DIMO,5000,Team Favorite,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Envio,5000,Best Use of HyperIndex,1500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Envio,5000,Best Use of HyperSync,1500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Envio,5000,Best Runner-Up for Use of HyperIndex or HyperSync,500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Envio,5000,Most Creative Application of Envios Features,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Envio,5000,Best Overall Project,500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Web3Auth,5000,Best Use of Web3Auth Web SDKs,1500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Web3Auth,5000,Best Use of Web3Auth Mobile/Gaming SDKs,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Web3Auth,5000,Best use of Web3Auth MPC Core Kit SDK,1500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Web3Auth,5000,Grand Prize for Overall Best Web3Auth Integration,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Nillion,5000,Best Blind App on Nillion,3000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Nillion,5000,Nillion Feedback Award,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Nillion,5000,Best Nillion Developer Tool,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Stackr Labs,5000,"Best ""Proof of Gameplay"" Implementation with Micro-Rollups",2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Stackr Labs,5000,Best DeFi use-case with Micro-Rollups,2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Stackr Labs,5000,Best Innovative use-case built using Micro-Rollups,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Avail,5000,Build with Avail,1000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Avail,5000,Best use of any rollup SDK with AvailDA,2500,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/ethonline2024,Avail,5000,Best Core Tooling project,500,N/A,N/A
https://ethglobal.com/events/ethonline2024,Blockless,5000,Best dApp Built on Blockless,1650,N/A,N/A
https://ethglobal.com/events/ethonline2024,Blockless,5000,Best Platform Enhancement,2000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Blockless,5000,Best Tooling for the Blockless Network,1350,N/A,N/A
https://ethglobal.com/events/ethonline2024,Fhenix,5000,Best use of Fhenix Stack,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/ethonline2024,Tableland,5000,Best use of Basin (object storage),5000,N/A,"1st place: $1,500 | 2nd place: $1,250 | Runner ups: $750 x 3"
https://ethglobal.com/events/ethonline2024,Morph,5000,Consumer Centric Track,5000,N/A,N/A
https://ethglobal.com/events/ethonline2024,Nethermind,1000,Build Starknet.anything,1000,N/A,N/A
https://ethglobal.com/events/superhack2024,Worldcoin,20000,Best Use of World ID,10000,N/A,"1st Prize: $4,000 | 2nd Prize: $3,000 | 3rd Prize: $2,000 | Honorable Mention: $1,000"
https://ethglobal.com/events/superhack2024,Worldcoin,20000,Gas Subsidy with World ID & Reth,4000,N/A,N/A
https://ethglobal.com/events/superhack2024,Worldcoin,20000,Transaction Priority with World ID & Reth,4000,N/A,N/A
https://ethglobal.com/events/superhack2024,Worldcoin,20000,Pool Prize,2000,N/A,N/A
https://ethglobal.com/events/superhack2024,Base,20000,Best apps built for creators on Base,5000,N/A,N/A
https://ethglobal.com/events/superhack2024,Base,20000,Best apps built for payments on Base,5000,N/A,N/A
https://ethglobal.com/events/superhack2024,Base,20000,Best apps built for social on Base,5000,N/A,N/A
https://ethglobal.com/events/superhack2024,Base,20000,Best apps built for trading on Base,5000,N/A,N/A
https://ethglobal.com/events/superhack2024,Optimism,20000,Fork it!,8000,N/A,N/A
https://ethglobal.com/events/superhack2024,Optimism,20000,Vote!,7000,N/A,"1st place: $4,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/superhack2024,Optimism,20000,Just [improve] it,7000,N/A,"1st place: $4,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/superhack2024,Optimism,20000,Superchain Maxis,2500,N/A,N/A
https://ethglobal.com/events/superhack2024,Metal L2,10000,Passkeys Integration,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/superhack2024,Metal L2,10000,Trustless Bridge,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/superhack2024,Metal L2,10000,Identity Management,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/superhack2024,Metal L2,10000,Most interesting smart contract deployed on Metal L2,1000,N/A,N/A
https://ethglobal.com/events/superhack2024,Celo,10000,Best dApps Built for MiniPay (mobile consumer dApp),6500,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $500"
https://ethglobal.com/events/superhack2024,Celo,10000,Best Onchain Funding dApp,1500,N/A,"1st place: $1,000 | 2nd place: $500 | 3rd place: $500"
https://ethglobal.com/events/superhack2024,Celo,10000,Deploy on our new Cel2 Testnet Dango and provide feedback,2000,N/A,N/A
https://ethglobal.com/events/superhack2024,Superform,10000,Best ERC-4626 vault implementation,7500,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,000 | 4th place: $700 | 5th place: $300"
https://ethglobal.com/events/superhack2024,Superform,10000,Best ERC-7540 vault implementation,2500,N/A,"1st place: $2,500 | 2nd place: $0"
https://ethglobal.com/events/superhack2024,EAS,10000,Best Real World Use Cases for Attestations,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/superhack2024,EAS,10000,Best Attestation Developer Tool,4000,N/A,"1st place: $2,000 | 2nd place: $1,250 | 3rd place: $750"
https://ethglobal.com/events/superhack2024,Pyth,10000,Most Innovative use of Pyth pull oracle (Entropy),2500,N/A,N/A
https://ethglobal.com/events/superhack2024,Pyth,10000,Most Innovative use of Pyth pull oracle (Price Feeds),7500,N/A,"1st place: $1,500 | 2nd place: $1,500 | 3rd place: $1,500 | 4th place: $1,500 | 5th place: $1,500"
https://ethglobal.com/events/superhack2024,Fraxtal,10000,Frax Share,10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/superhack2024,Conduit,10000,Best Rollup on Conduit,10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/superhack2024,Mode,5000,Best DeFi innovation,2000,N/A,N/A
https://ethglobal.com/events/superhack2024,Mode,5000,Best AI & DeFi integration,2500,N/A,N/A
https://ethglobal.com/events/superhack2024,Mode,5000,Best UX/UI in DeFi,500,N/A,N/A
https://ethglobal.com/events/superhack2024,thirdweb,5000,Build an onchain game using thirdweb.,2500,N/A,N/A
https://ethglobal.com/events/superhack2024,thirdweb,5000,Build the next big consumer crypto app,2500,N/A,N/A
